ID	DOCULECT	CONCEPT	COGID	COGNACY	VALUE	BORROWING	FORM	TOKENS
1350	Kodava	this	165	this-A	idə		idə	i d ə
2654	Kolami	this	165	this-A	id		id	i d
2757	Kota	this	165	this-A	idhə		idhə	i dʱ ə
1124	Koya	this	165	this-A	iddu		iddu	i d d u
2335	Kurukh	this	165	this-A	i:d		i:d	iː d
2861	Kuwi	this	165	this-A	idu		idu	i d u
1453	Malayalam	this	165	this-A	i:		i:	iː
1452	Malayalam	this	165	this-A	idə		idə	i d ə
2974	Malto	this	165	this-A	i:du		i:du	iː d u
3093	Ollari_Gadba	this	165	this-A	idə		idə	i d ə
680	Parji	this	165	this-A	ī		ī	iː
341	Tamil	this	165	this-A	inta		inta	i n t a
2094	Tamil	this	165	this-A	idhə		idhə	i dʱ ə
344	Telugu	this	165	this-A	ī		ī	iː
746	Telugu	this	165	this-A	idi		idi	i d i
1982	Toda	this	165	this-A	idə		idə	i d ə
1573	Yeruva	this	165	this-A	iʋe:		iʋe:	i ʋ eː
1881	Tulu	this	546	this-B	undu		undu	u n d u
2439	Brahui	this	567	this-C	da:		da:	d aː
1773	Badga	thou	166	thou-A	ni		ni	n i
2224	Betta_Kurumba	thou	166	thou-A	ni:jə		ni:jə	n iː j ə
2437	Brahui	thou	166	thou-A	ni:		ni:	n iː
2544	Gondi	thou	166	thou-A	nimme		nimme	n i mː e
1246	Kannada	thou	166	thou-A	ni:nu		ni:nu	n iː n u
1348	Kodava	thou	166	thou-A	ni:nə		ni:nə	n iː n ə
2652	Kolami	thou	166	thou-A	ni:nu		ni:nu	n iː n u
2755	Kota	thou	166	thou-A	ni:ja		ni:ja	n iː j a
1121	Koya	thou	166	thou-A	nimma		nimma	n i mː a
2333	Kurukh	thou	166	thou-A	ni:n		ni:n	n iː n
2859	Kuwi	thou	166	thou-A	ninu		ninu	n i n u
1449	Malayalam	thou	166	thou-A	ni		ni	n i
2971	Malto	thou	166	thou-A	ni:n		ni:n	n iː n
2972	Malto	thou	166	thou-A	ni:nu		ni:nu	n iː n u
3091	Ollari_Gadba	thou	166	thou-A	in		in	i n
686	Parji	thou	166	thou-A	īn		īn	iː n
2091	Tamil	thou	166	thou-A	ni		ni	n i
743	Telugu	thou	166	thou-A	ni:ʋu		ni:ʋu	n iː ʋ u
742	Telugu	thou	166	thou-A	nuʋʋu		nuʋʋu	n u ʋː u
1980	Toda	thou	166	thou-A	ni		ni	n i
1879	Tulu	thou	166	thou-A	i		i	i
1571	Yeruva	thou	166	thou-A	ni		ni	n i
1821	Badga	tongue	167	tongue-A	na:lange		na:lange	n aː l a n g e
2271	Betta_Kurumba	tongue	167	tongue-A	nelgi		nelgi	n e l g i
1291	Kannada	tongue	167	tongue-A	na:lige		na:lige	n aː l i g e
1391	Kodava	tongue	167	tongue-A	na:ʋu		na:ʋu	n aː ʋ u
2696	Kolami	tongue	167	tongue-A	na:lka		na:lka	n aː l k a
2800	Kota	tongue	167	tongue-A	na:lgə		na:lgə	n aː l g ə
1180	Koya	tongue	167	tongue-A	na:like		na:like	n aː l i k e
1512	Malayalam	tongue	167	tongue-A	na:kə		na:kə	n aː k ə
3136	Ollari_Gadba	tongue	167	tongue-A	na:ng		na:ng	n aː n g
692	Parji	tongue	167	tongue-A	nevãḍ		nevãḍ	n e v ã ɖ
2145	Tamil	tongue	167	tongue-A	na:kkə		na:kkə	n aː kː ə
804	Telugu	tongue	167	tongue-A	na:luka		na:luka	n aː l u k a
2024	Toda	tongue	167	tongue-A	no:f		no:f	n oː f
1923	Tulu	tongue	167	tongue-A	na:la:ji		na:la:ji	n aː l aː j i
1615	Yeruva	tongue	167	tongue-A	na:ʋu		na:ʋu	n aː ʋ u
2379	Kurukh	tongue	366	tongue-B	takkha		takkha	t a kː h a
3024	Malto	tongue	366	tongue-B	taɖta		taɖta	t a ɖ t a
2590	Gondi	tongue	696	tongue-C	ʋendʒeɾ		ʋendʒeɾ	ʋ e n dʒ e ɾ
2907	Kuwi	tongue	696	tongue-C	ʋenɖa:ɾu		ʋenɖa:ɾu	ʋ e n ɖ aː ɾ u
2485	Brahui	tongue	697	tongue-D	duʋi:		duʋi:	d u ʋ iː
1820	Badga	tooth	168	tooth-A	hallə		hallə	h a lː ə
2270	Betta_Kurumba	tooth	168	tooth-A	pallə		pallə	p a lː ə
2589	Gondi	tooth	168	tooth-A	pal		pal	p a l
1290	Kannada	tooth	168	tooth-A	hallu		hallu	h a lː u
1390	Kodava	tooth	168	tooth-A	pallə		pallə	p a lː ə
2695	Kolami	tooth	168	tooth-A	palku		palku	p a l k u
2799	Kota	tooth	168	tooth-A	pal		pal	p a l
1179	Koya	tooth	168	tooth-A	palk		palk	p a l k
2378	Kurukh	tooth	168	tooth-A	pall		pall	p a lː
2906	Kuwi	tooth	168	tooth-A	palu		palu	p a l u
1511	Malayalam	tooth	168	tooth-A	pallə		pallə	p a lː ə
3023	Malto	tooth	168	tooth-A	pa:ldu		pa:ldu	p aː l d u
3135	Ollari_Gadba	tooth	168	tooth-A	pa:lkill		pa:lkill	p aː l k i lː
696	Parji	tooth	168	tooth-A	pel		pel	p e l
2144	Tamil	tooth	168	tooth-A	pallə		pallə	p a lː ə
929	Telugu	tooth	168	tooth-A	pannu		pannu	p a nː u
2023	Toda	tooth	168	tooth-A	paɾse		paɾse	p a ɾ s e
1614	Yeruva	tooth	168	tooth-A	pallu		pallu	p a lː u
1922	Tulu	tooth	367	tooth-B	ku:li		ku:li	k uː l i
2483	Brahui	tooth	695	tooth-C	danda:n	LOAN	danda:n	d a n d aː n
2484	Brahui	tooth	695	tooth-C	danta:n	LOAN	danta:n	d a n t aː n
1795	Badga	tree	169	tree-A	moɾa		moɾa	m o ɾ a
2246	Betta_Kurumba	tree	169	tree-A	meɾi		meɾi	m e ɾ i
2565	Gondi	tree	169	tree-A	maɾa		maɾa	m a ɾ a
1266	Kannada	tree	169	tree-A	mara		mara	m a r a
1368	Kodava	tree	169	tree-A	maɾa		maɾa	m a ɾ a
2672	Kolami	tree	169	tree-A	ma:k		ma:k	m aː k
2775	Kota	tree	169	tree-A	maɾam		maɾam	m a ɾ a m
1148	Koya	tree	169	tree-A	ma:ɾa		ma:ɾa	m aː ɾ a
2354	Kurukh	tree	169	tree-A	mann		mann	m a nː
1479	Malayalam	tree	169	tree-A	maɾam		maɾam	m a ɾ a m
701	Parji	tree	169	tree-A	meri		meri	m e r i
2119	Tamil	tree	169	tree-A	maɾam		maɾam	m a ɾ a m
2000	Toda	tree	169	tree-A	me:n		me:n	m eː n
1899	Tulu	tree	169	tree-A	maɾa		maɾa	m a ɾ a
1591	Yeruva	tree	169	tree-A	maɾa		maɾa	m a ɾ a
772	Telugu	tree	170	tree-B	tʃeʈʈu		tʃeʈʈu	tʃ e ʈː u
1478	Malayalam	tree	442	tree-C	vrukʂam	LOAN	vrukʂam	v r u k ʂ a m
2458	Brahui	tree	630	tree-D	dɾahkʰt		dɾahkʰt	d ɾ a h kʰ t
2883	Kuwi	tree	631	tree-E	paʈa		paʈa	p a ʈ a
1783	Badga	two	171	two-A	eɾaɖə		eɾaɖə	e ɾ a ɖ ə
2236	Betta_Kurumba	two	171	two-A	əddu		əddu	ə d d u
2448	Brahui	two	171	two-A	iɾat		iɾat	i ɾ a t
2555	Gondi	two	171	two-A	ɾeɳɖu		ɾeɳɖu	ɾ e ɳ ɖ u
1256	Kannada	two	171	two-A	jeɾaɖu		jeɾaɖu	j e ɾ a ɖ u
1358	Kodava	two	171	two-A	daɳɖə		daɳɖə	d a ɳ ɖ ə
2765	Kota	two	171	two-A	eɖu		eɖu	e ɖ u
1136	Koya	two	171	two-A	ɾeɳɖ		ɾeɳɖ	ɾ e ɳ ɖ
2343	Kurukh	two	171	two-A	i:rəb		i:rəb	iː r ə b
2869	Kuwi	two	171	two-A	rinɖa		rinɖa	r i n ɖ a
1463	Malayalam	two	171	two-A	ɾendə		ɾendə	ɾ e n d ə
3101	Ollari_Gadba	two	171	two-A	iɾuɖu		iɾuɖu	i ɾ u ɖ u
706	Parji	two	171	two-A	ir(ḍu)		ir	i r
2104	Tamil	two	171	two-A	ɾenɖə		ɾenɖə	ɾ e n ɖ ə
758	Telugu	two	171	two-A	ɾeɳɖu		ɾeɳɖu	ɾ e ɳ ɖ u
1990	Toda	two	171	two-A	e:ɖə		e:ɖə	eː ɖ ə
1889	Tulu	two	171	two-A	ɾaɖɖu		ɾaɖɖu	ɾ a ɖː u
1581	Yeruva	two	171	two-A	iɾandə		iɾandə	i ɾ a n d ə
2987	Malto	two	588	two-B	pa:nɖa		pa:nɖa	p aː n ɖ a
2988	Malto	two	589	two-C	maksa		maksa	m a k s a
2989	Malto	two	590	two-D	dʒo:ɖsa		dʒo:ɖsa	dʒ oː ɖ s a
2662	Kolami	two	591	two-E	duɖə		duɖə	d u ɖ ə
1841	Badga	walk	172	walk-A	naɖəʋadə		naɖəʋadə	n a ɖ ə ʋ a d ə
2292	Betta_Kurumba	walk	172	walk-A	naɖi		naɖi	n a ɖ i
367	Kannada	walk	172	walk-A	naɖə		naɖə	n a ɖ ə
1412	Kodava	walk	172	walk-A	naɖa		naɖa	n a ɖ a
2820	Kota	walk	172	walk-A	naɖʋu		naɖʋu	n a ɖ ʋ u
1202	Koya	walk	172	walk-A	naɖam		naɖam	n a ɖ a m
366	Malayalam	walk	172	walk-A	naɖakkuga		naɖakkuga	n a ɖ a kː u g a
2172	Tamil	walk	172	walk-A	naɖə		naɖə	n a ɖ ə
825	Telugu	walk	172	walk-A	naɖutʃu		naɖutʃu	n a ɖ u tʃ u
2044	Toda	walk	172	walk-A	naɖaɾɾə		naɖaɾɾə	n a ɖ a ɾ ɾ ə
2045	Toda	walk	172	walk-A	naɖandə		naɖandə	n a ɖ a n d ə
1943	Tulu	walk	172	walk-A	naɖapaɾa		naɖapaɾa	n a ɖ a p a ɾ a
1636	Yeruva	walk	172	walk-A	naɖa		naɖa	n a ɖ a
2717	Kolami	walk	291	walk-B	naɖus		naɖus	n a ɖ u s
2399	Kurukh	walk	292	walk-C	e:kʰna		e:kʰna	eː kʰ n a
3050	Malto	walk	292	walk-C	he:kpo		he:kpo	h eː k p o
2612	Gondi	walk	765	walk-D	taka		taka	t a k a
2505	Brahui	walk	766	walk-E	tʃeɾɾing		tʃeɾɾing	tʃ e ɾ ɾ i n g
2534	Brahui	warm	173	warm-A	ba:sun		ba:sun	b aː s u n
1339	Kannada	warm	173	warm-A	betʃtʃage		betʃtʃage	b e tːʃ a g e
1439	Kodava	warm	173	warm-A	bekke		bekke	b e kː e
2746	Kolami	warm	173	warm-A	ʋekka		ʋekka	ʋ e kː a
1236	Koya	warm	173	warm-A	ʋe:ɖ		ʋe:ɖ	ʋ eː ɖ
3183	Ollari_Gadba	warm	173	warm-A	ʋeʈal		ʋeʈal	ʋ e ʈ a l
2206	Tamil	warm	173	warm-A	ʋedəʋedəppə		ʋedəʋedəppə	ʋ e d ə ʋ e d ə pː ə
859	Telugu	warm	173	warm-A	ʋetʃtʃa		ʋetʃtʃa	ʋ e tːʃ a
1971	Tulu	warm	173	warm-A	betʃtʃa		betʃtʃa	b e tːʃ a
1663	Yeruva	warm	173	warm-A	bekki		bekki	b e kː i
372	Malayalam	warm	174	warm-B	uṣṇa-	LOAN	uṣṇa-	u ʂ ɳ a +
2323	Betta_Kurumba	warm	480	warm-C	su:ɖə		su:ɖə	s uː ɖ ə
2207	Tamil	warm	480	warm-C	su:ɖə		su:ɖə	s uː ɖ ə
1869	Badga	warm	517	warm-D	uppekke		uppekke	u pː e kː e
1870	Badga	warm	517	warm-D	uppe		uppe	u pː e
2073	Toda	warm	518	warm-E	kortilije		kortilije	k o r t i l i j e
1562	Malayalam	warm	519	warm-F	tʃeɾətʃu:ɖə		tʃeɾətʃu:ɖə	tʃ e ɾ ə tʃ uː ɖ ə
3079	Malto	warm	564	warm-G	kuɖni		kuɖni	k u ɖ n i
2643	Gondi	warm	849	warm-H	ka:sta		ka:sta	k aː s t a
2427	Kurukh	warm	850	warm-I	udum		udum	u d u m
2428	Kurukh	warm	851	warm-J	o:ɾtʃka		o:ɾtʃka	oː ɾ tʃ k a
2185	Tamil	water	175	water-A	taɳɳi		taɳɳi	t a ɳ ɳ i
1544	Malayalam	water	176	water-B	ʋellam		ʋellam	ʋ e lː a m
1543	Malayalam	water	527	water-C	jalam	LOAN	jalam	j a l a m
2410	Kurukh	water	294	water-D	amm		amm	a mː
3060	Malto	water	294	water-D	hamdu		hamdu	h a m d u
1852	Badga	water	520	water-E	ni:ɾə		ni:ɾə	n iː ɾ ə
2305	Betta_Kurumba	water	520	water-E	ni:ɾə		ni:ɾə	n iː ɾ ə
2517	Brahui	water	520	water-E	di:r		di:r	d iː r
1322	Kannada	water	520	water-E	ni:ɾu		ni:ɾu	n iː ɾ u
1422	Kodava	water	520	water-E	ni:ɾə		ni:ɾə	n iː ɾ ə
2728	Kolami	water	520	water-E	i:ɾ		i:ɾ	iː ɾ
2832	Kota	water	520	water-E	ni:ɾ		ni:ɾ	n iː ɾ
1216	Koya	water	520	water-E	e:ɾu		e:ɾu	eː ɾ u
3166	Ollari_Gadba	water	520	water-E	ni:r		ni:r	n iː r
715	Parji	water	520	water-E	nīr		nīr	n iː r
2186	Tamil	water	520	water-E	ni:ɾə		ni:ɾə	n iː ɾ ə
838	Telugu	water	520	water-E	ni:ɾu		ni:ɾu	n iː ɾ u
2085	Telugu	water	520	water-E	ni:ɭɭu		ni:ɭɭu	n iː ɭː u
2056	Toda	water	520	water-E	ni:ɾ		ni:ɾ	n iː ɾ
1953	Tulu	water	520	water-E	ni:ɾə		ni:ɾə	n iː ɾ ə
1646	Yeruva	water	520	water-E	ni:ɾu		ni:ɾu	n iː ɾ u
2937	Kuwi	water	784	water-F	eju		eju	e j u
2623	Gondi	water	785	water-G	jeɾ		jeɾ	j e ɾ
1774	Badga	we	177	we-A	nanga		nanga	n a n g a
2438	Brahui	we	177	we-A	nan		nan	n a n
1247	Kannada	we	177	we-A	na:ʋu		na:ʋu	n aː ʋ u
1349	Kodava	we	177	we-A	nanga		nanga	n a n g a
1123	Koya	we	177	we-A	mana:ɖu		mana:ɖu	m a n aː ɖ u
2334	Kurukh	we	177	we-A	na:m		na:m	n aː m
1450	Malayalam	we	177	we-A	na:m		na:m	n aː m
2973	Malto	we	177	we-A	na:mu		na:mu	n aː m u
2092	Tamil	we	177	we-A	na:m		na:m	n aː m
745	Telugu	we	177	we-A	manamu		manamu	m a n a m u
1572	Yeruva	we	177	we-A	nanga		nanga	n a n g a
2225	Betta_Kurumba	we	295	we-B	naɳgə		naɳgə	n a ɳ g ə
2226	Betta_Kurumba	we	295	we-B	jaɳgə		jaɳgə	j a ɳ g ə
2545	Gondi	we	295	we-B	mammoʈ		mammoʈ	m a mː o ʈ
2653	Kolami	we	295	we-B	amdə		amdə	a m d ə
2756	Kota	we	295	we-B	amme		amme	a mː e
1122	Koya	we	295	we-B	mamma		mamma	m a mː a
2860	Kuwi	we	295	we-B	mambu		mambu	m a m b u
1451	Malayalam	we	295	we-B	nammal		nammal	n a mː a l
3092	Ollari_Gadba	we	295	we-B	a:m		a:m	aː m
720	Parji	we	295	we-B	ām		ām	aː m
2093	Tamil	we	295	we-B	na:nga		na:nga	n aː n g a
744	Telugu	we	295	we-B	meːmu		meːmu	m eː m u
1981	Toda	we	295	we-B	o:m		o:m	oː m
1880	Tulu	we	295	we-B	jankulu		jankulu	j a n k u l u
1778	Badga	what	178	what-A	e:nə		e:nə	eː n ə
2230	Betta_Kurumba	what	178	what-A	ajindi		ajindi	a j i n d i
2442	Brahui	what	178	what-A	antə		antə	a n t ə
2549	Gondi	what	178	what-A	baʈʈal		baʈʈal	b a ʈː a l
1251	Kannada	what	178	what-A	je:nu		je:nu	j eː n u
1353	Kodava	what	178	what-A	jentə		jentə	j e n t ə
2657	Kolami	what	178	what-A	em		em	e m
2760	Kota	what	178	what-A	eta:nə		eta:nə	e t aː n ə
1128	Koya	what	178	what-A	ba:ta		ba:ta	b aː t a
2338	Kurukh	what	178	what-A	je:ndra		je:ndra	j eː n d r a
2864	Kuwi	what	178	what-A	ena		ena	e n a
1457	Malayalam	what	178	what-A	endə		endə	e n d ə
2978	Malto	what	178	what-A	indiɾdu		indiɾdu	i n d i ɾ d u
2979	Malto	what	178	what-A	indɾa:n		indɾa:n	i n d ɾ aː n
3096	Ollari_Gadba	what	178	what-A	enna:ʈ		enna:ʈ	e nː aː ʈ
726	Parji	what	178	what-A	nāto		nāto	n aː t o
2098	Tamil	what	178	what-A	enne		enne	e nː e
384	Telugu	what	178	what-A	ēmi		ēmi	eː m i
750	Telugu	what	178	what-A	e:ɳʈi		e:ɳʈi	eː ɳ ʈ i
749	Telugu	what	178	what-A	e:miʈi		e:miʈi	eː m i ʈ i
1985	Toda	what	178	what-A	inno		inno	i nː o
1884	Tulu	what	178	what-A	entʃina		entʃina	e n tʃ i n a
1576	Yeruva	what	178	what-A	entai		entai	e n t a i
1866	Badga	white	179	white-A	ʋeɭɭe		ʋeɭɭe	ʋ e ɭː e
2320	Betta_Kurumba	white	179	white-A	bəɭɭu		bəɭɭu	b ə ɭː u
1336	Kannada	white	179	white-A	biɭi		biɭi	b i ɭ i
1436	Kodava	white	179	white-A	boltadə		boltadə	b o l t a d ə
2846	Kota	white	179	white-A	ʋellə		ʋellə	ʋ e lː ə
1559	Malayalam	white	179	white-A	ʋeɭuppə		ʋeɭuppə	ʋ e ɭ u pː ə
731	Parji	white	179	white-A	vil		vil	v i l
2201	Tamil	white	179	white-A	veɭɭə		veɭɭə	v e ɭː ə
388	Telugu	white	179	white-A	vella		vella	v e lː a
2070	Toda	white	179	white-A	pelti		pelti	p e l t i
1968	Tulu	white	179	white-A	boldu		boldu	b o l d u
1660	Yeruva	white	179	white-A	boltaji		boltaji	b o l t a j i
2640	Gondi	white	553	white-B	tellag		tellag	t e lː a g
2743	Kolami	white	553	white-B	telluɖi		telluɖi	t e lː u ɖ i
1232	Koya	white	553	white-B	telup		telup	t e l u p
856	Telugu	white	553	white-B	telupu		telupu	t e l u p u
2424	Kurukh	white	837	white-C	paɳɖɾu		paɳɖɾu	p a ɳ ɖ ɾ u
2959	Kuwi	white	837	white-C	pandi		pandi	p a n d i
2531	Brahui	white	838	white-D	pi:un		pi:un	p iː u n
3074	Malto	white	839	white-E	sada:		sada:	s a d aː
3075	Malto	white	840	white-F	dʒinpɾo		dʒinpɾo	dʒ i n p ɾ o
2957	Kuwi	white	841	white-G	dumda		dumda	d u m d a
2958	Kuwi	white	842	white-H	kumnɖi		kumnɖi	k u m n ɖ i
2229	Betta_Kurumba	who	180	who-A	da:ɾə		da:ɾə	d aː ɾ ə
2441	Brahui	who	180	who-A	de:ɾ		de:ɾ	d eː ɾ
2548	Gondi	who	180	who-A	boɾ		boɾ	b o ɾ
1250	Kannada	who	180	who-A	ja:ɾu		ja:ɾu	j aː ɾ u
1352	Kodava	who	180	who-A	da:ɾə		da:ɾə	d aː ɾ ə
2759	Kota	who	180	who-A	da:ɾə		da:ɾə	d aː ɾ ə
2337	Kurukh	who	180	who-A	ne		ne	n e
1456	Malayalam	who	180	who-A	a:ɾə		a:ɾə	aː ɾ ə
2977	Malto	who	180	who-A	ne:du		ne:du	n eː d u
734	Parji	who	180	who-A	ed		ed	e d
2096	Tamil	who	180	who-A	jaarə		jaarə	j a a r ə
748	Telugu	who	180	who-A	evaru		evaru	e v a r u
1984	Toda	who	180	who-A	oɾi		oɾi	o ɾ i
1883	Tulu	who	180	who-A	je:ɾu		je:ɾu	j eː ɾ u
1575	Yeruva	who	180	who-A	ja:ɾu		ja:ɾu	j aː ɾ u
1777	Badga	who	478	who-B	ta:ɾa		ta:ɾa	t aː ɾ a
1126	Koya	who	479	who-C	be:nonɖu		be:nonɖu	b eː n o n ɖ u
2863	Kuwi	who	568	who-D	daat		daat	d a a t
2240	Betta_Kurumba	woman	181	woman-A	pəɳakkən		pəɳakkən	p ə ɳ a kː ə n
1260	Kannada	woman	181	woman-A	hengasu		hengasu	h e n g a s u
1362	Kodava	woman	181	woman-A	ponna:ɭə		ponna:ɭə	p o nː aː ɭ ə
2769	Kota	woman	181	woman-A	pemagu		pemagu	p e m a g u
1468	Malayalam	woman	181	woman-A	peɳɳə		peɳɳə	p e ɳ ɳ ə
2110	Tamil	woman	181	woman-A	peɳ		peɳ	p e ɳ
2111	Tamil	woman	181	woman-A	poɳɳə		poɳɳə	p o ɳ ɳ ə
1893	Tulu	woman	181	woman-A	pondʒa		pondʒa	p o n dʒ a
395	Kannada	woman	182	woman-B	strī	LOAN	strī	s t r iː
1469	Malayalam	woman	182	woman-B	stɾi:	LOAN	stɾi:	s t ɾ iː
763	Telugu	woman	182	woman-B	stɾi:	LOAN	stɾi:	s t ɾ iː
762	Telugu	woman	404	woman-D	a:ɖadi		a:ɖadi	aː ɖ a d i
1994	Toda	woman	409	woman-E	tusmo:gə		tusmo:gə	t u s m oː g ə
1140	Koya	woman	410	woman-F	na:taʋa:d		na:taʋa:d	n aː t a ʋ aː d
1141	Koya	woman	411	woman-G	pi:ki:ɖ		pi:ki:ɖ	p iː k iː ɖ
764	Telugu	woman	412	woman-H	mahiɭa		mahiɭa	m a h i ɭ a
1788	Badga	woman	413	woman-I	emma:ti		emma:ti	e mː aː t i
1585	Yeruva	woman	414	woman-J	panitʃi		panitʃi	p a n i tʃ i
2452	Brahui	woman	602	woman-K	njaaɽi	LOAN	njaaɽi	n j a a ɽ i
2994	Malto	woman	603	woman-L	teldu		teldu	t e l d u
2347	Kurukh	woman	604	woman-M	mukka		mukka	m u kː a
2348	Kurukh	woman	605	woman-N	a:li		a:li	aː l i
2666	Kolami	woman	606	woman-O	ba:ji		ba:ji	b aː j i
2559	Gondi	woman	607	woman-P	muɾtad		muɾtad	m u ɾ t a d
2873	Kuwi	woman	608	woman-Q	ɖoli		ɖoli	ɖ o l i
2874	Kuwi	woman	609	woman-R	a:nʋanli		a:nʋanli	aː n ʋ a n l i
2875	Kuwi	woman	610	woman-S	kodogi pada		kodogi pada	k o d o g i # p a d a
1865	Badga	yellow	183	yellow-A	mandʒe		mandʒe	m a n dʒ e
2319	Betta_Kurumba	yellow	183	yellow-A	mandʒəla:ngi		mandʒəla:ngi	m a n dʒ ə l aː n g i
1435	Kodava	yellow	183	yellow-A	mandʒa		mandʒa	m a n dʒ a
2845	Kota	yellow	183	yellow-A	mandʒə		mandʒə	m a n dʒ ə
1558	Malayalam	yellow	183	yellow-A	maɲa		maɲa	m a ɲ a
2200	Tamil	yellow	183	yellow-A	mandʒaɭ		mandʒaɭ	m a n dʒ a ɭ
1967	Tulu	yellow	183	yellow-A	mandʒalu		mandʒalu	m a n dʒ a l u
1659	Yeruva	yellow	183	yellow-A	mandʒe		mandʒe	m a n dʒ e
1335	Kannada	yellow	184	yellow-B	haladi	LOAN	haladi	h a l a d i
1231	Koya	yellow	185	yellow-C	pasap		pasap	p a s a p
855	Telugu	yellow	185	yellow-C	pasupu		pasupu	p a s u p u
2069	Toda	yellow	481	yellow-D	aɾdʒin		aɾdʒin	a ɾ dʒ i n
2423	Kurukh	yellow	830	yellow-E	ba:lka		ba:lka	b aː l k a
3192	Malto	yellow	830	yellow-E	balke		balke	b a l k e
2955	Kuwi	yellow	831	yellow-F	hingeɾi		hingeɾi	h i n g e ɾ i
2530	Brahui	yellow	832	yellow-G	pu:ʃkun		pu:ʃkun	p uː ʃ k u n
2956	Kuwi	yellow	833	yellow-H	togoɾi		togoɾi	t o g o ɾ i
2639	Gondi	yellow	834	yellow-I	piva:ʰd		piva:ʰd	p i v aː dʱ
2638	Gondi	yellow	835	yellow-J	kampal		kampal	k a m p a l
2742	Kolami	yellow	836	yellow-K	pijuda		pijuda	p i j u d a
